subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return,avg_hold_time,std_hold_time,avg_dd_time,std_dd_time,avg_ud_time,std_ud_time,typing_speed,rhythm_cv,overlap_ratio
s002,3,4,0.078065,0.325795,0.224558,0.109717,0.5287,0.390232,0.126708,0.129107,0.003558,0.081694,0.309036,0.227426,0.175357,0.413353,0.294421,0.154845,0.364498,0.21913,0.111557,0.238549,0.105615,0.222158,0.274556,0.052701,0.11276,0.373701,0.278212,0.196492,0.487794,0.270737,0.14207,0.1374020909090909,0.0460674635908133,0.3445089,0.11765092338727212,0.206659,0.11864848975861429,3.1929508932860657,0.3415032818375354,0.0
s002,3,5,0.096327,0.302849,0.254445,0.101315,0.473107,0.345478,0.122971,0.126503,0.004147,0.089769,0.288179,0.226842,0.188474,0.402212,0.313399,0.137971,0.315528,0.214922,0.112544,0.219341,0.100442,0.200794,0.28176,0.051908,0.107533,0.391602,0.227683,0.185616,0.498078,0.226457,0.120026,0.1330309090909091,0.04002527196273511,0.3299159,0.11373374788362316,0.1965723,0.11029297462269398,3.334183044830516,0.3447355657495365,0.0
s002,3,6,0.091305,0.304058,0.219549,0.095793,0.481922,0.350055,0.137531,0.114212,0.004866,0.095668,0.289197,0.195553,0.184743,0.410075,0.256605,0.148611,0.341376,0.168553,0.131749,0.211903,0.100456,0.218044,0.279772,0.062712,0.105509,0.399373,0.272594,0.201142,0.484149,0.275253,0.130237,0.1400301818181818,0.04422125479861054,0.3316037,0.11716209492650202,0.19061960000000003,0.10749612225998356,3.317212684900681,0.35331961432669745,0.0
s002,3,7,0.098694,0.274701,0.201008,0.096182,0.542222,0.365115,0.123495,0.142303,0.004551,0.083177,0.297093,0.242097,0.172534,0.507396,0.289536,0.132564,0.341794,0.185684,0.110601,0.295016,0.113824,0.22778,0.254695,0.06083,0.130519,0.429217,0.297718,0.180638,0.418954,0.230867,0.135023,0.13556427272727276,0.04284918956080946,0.35033909999999996,0.12316763237911889,0.199123,0.11192585405327742,3.139815110560026,0.3515668929430086,0.0
s002,3,8,0.089342,0.297907,0.265821,0.112163,0.473442,0.44181,0.137642,0.124117,0.00383,0.089767,0.29185,0.219466,0.172771,0.445182,0.284289,0.126617,0.351017,0.193191,0.118204,0.236583,0.092729,0.209406,0.264834,0.050812,0.12871,0.355658,0.242668,0.19239,0.494623,0.242578,0.150364,0.13885236363636363,0.03921791491467319,0.3335213,0.11535732920707244,0.2037194,0.1273997662340433,3.298140178753201,0.3458769372399995,0.0
s002,3,9,0.100176,0.309416,0.246414,0.110442,0.510252,0.37499,0.129768,0.116036,0.004349,0.087114,0.358381,0.199657,0.160943,0.408308,0.285174,0.140811,0.368306,0.213352,0.104367,0.207302,0.117085,0.21066,0.291073,0.052565,0.111784,0.36745,0.233157,0.194596,0.463999,0.265573,0.127961,0.1344201818181818,0.0395504585708388,0.3400523,0.1164368733110588,0.1992316,0.11180009648594526,3.234796529827912,0.3424087115040001,0.0
s002,3,10,0.087107,0.297443,0.210846,0.099092,0.45407,0.422389,0.13485,0.139885,0.004469,0.084659,0.308606,0.212529,0.163764,0.403917,0.270446,0.135085,0.358107,0.213241,0.12609,0.199802,0.108016,0.20223,0.242697,0.051224,0.130241,0.365498,0.291549,0.211625,0.443551,0.280424,0.150204,0.13863154545454545,0.0418618317691991,0.3213576,0.10397052241883005,0.20651330000000004,0.12388264010573341,3.422978015768104,0.323535274048217,0.0
s002,3,11,0.081105,0.354652,0.229189,0.098252,0.443205,0.415525,0.128607,0.134548,0.004464,0.096986,0.32774,0.202452,0.153336,0.462449,0.232931,0.14091,0.329038,0.223287,0.113013,0.239069,0.099408,0.230014,0.308606,0.04815,0.123201,0.453732,0.257004,0.204182,0.484191,0.254797,0.126683,0.13602627272727277,0.04539405132413477,0.35372300000000007,0.11123356961816877,0.19672069999999997,0.11855233264498286,3.109777990122214,0.3144651788928539,0.0
s002,3,12,0.094645,0.26431,0.215525,0.107019,0.460975,0.352055,0.131976,0.12025,0.004162,0.093146,0.302496,0.191278,0.179838,0.458555,0.262653,0.136266,0.352528,0.222774,0.113977,0.23156,0.10956,0.228073,0.268005,0.048899,0.116363,0.385716,0.297381,0.195842,0.484751,0.246343,0.146544,0.14033536363636365,0.04377006585389774,0.3329146,0.11726326856948856,0.19506300000000004,0.10986471306110986,3.304150674076775,0.3522322693182151,0.0
s002,3,13,0.097158,0.329047,0.198867,0.09389,0.518408,0.380366,0.1131,0.120561,0.004975,0.098085,0.307126,0.263566,0.182253,0.434972,0.251486,0.129106,0.349073,0.192299,0.131107,0.245027,0.110198,0.194968,0.25371,0.059321,0.115451,0.407747,0.266408,0.204028,0.432941,0.251698,0.147409,0.13695954545454547,0.04012736157627021,0.3398612,0.11545989445478941,0.1979184,0.11166071305044283,3.236615418294292,0.3397266032648722,0.0
s002,3,14,0.093991,0.290446,0.218636,0.098444,0.497271,0.344778,0.111539,0.13498,0.004037,0.100079,0.303119,0.185371,0.165421,0.455712,0.258417,0.139527,0.359432,0.1975,0.108249,0.215736,0.11755,0.241032,0.226635,0.05853,0.122822,0.402145,0.242781,0.176219,0.47718,0.232305,0.130167,0.13522636363636362,0.04422941313486473,0.33626560000000005,0.1225579705909729,0.18599049999999998,0.10059003714887031,3.2712236993614567,0.36446775092752687,0.0
s002,3,15,0.078575,0.325225,0.226764,0.103885,0.497499,0.361297,0.123137,0.123531,0.004589,0.084626,0.315719,0.23635,0.161083,0.485764,0.274244,0.141842,0.296984,0.168369,0.117715,0.2338,0.09793,0.240791,0.281979,0.048918,0.120834,0.446047,0.22683,0.21131,0.446003,0.270046,0.159184,0.14027109090909093,0.05034974317005906,0.34525510000000004,0.1212992023418401,0.1915337,0.11100854386842883,3.1860499671112747,0.35133209858020664,0.0
s002,3,16,0.084688,0.337343,0.268824,0.098602,0.501623,0.355554,0.123972,0.126764,0.005014,0.099528,0.304186,0.245262,0.191361,0.471293,0.258825,0.132909,0.319691,0.218396,0.105844,0.231927,0.094077,0.227176,0.267561,0.059696,0.1309,0.416593,0.289138,0.205433,0.417272,0.229751,0.122535,0.1384498181818182,0.047713198638989145,0.33942530000000004,0.11512935926460192,0.20245369999999996,0.11179155460354677,3.2407719754538036,0.3391890818766636,0.0
s002,3,17,0.080114,0.312777,0.212639,0.096784,0.491219,0.365257,0.113352,0.127956,0.004299,0.089405,0.337678,0.210194,0.194469,0.490773,0.257276,0.127679,0.339142,0.222101,0.112161,0.235764,0.115609,0.201481,0.253633,0.056711,0.121931,0.356628,0.247352,0.20216,0.403317,0.271391,0.140106,0.13451290909090907,0.04500744786022542,0.33488870000000004,0.11237746036565043,0.19628289999999998,0.10775265433539083,3.2846733855158443,0.3355665837933157,0.0
s002,3,18,0.068967,0.310608,0.208964,0.11057,0.452824,0.338369,0.12852,0.122092,0.004349,0.094758,0.282722,0.187126,0.193889,0.462387,0.264993,0.139281,0.353436,0.218835,0.109834,0.226772,0.099479,0.210891,0.270443,0.053253,0.127221,0.389793,0.220709,0.182491,0.444389,0.295736,0.136032,0.13658672727272728,0.04334383679392241,0.33154659999999997,0.11047245857900008,0.18918130000000002,0.10662144329777194,3.317783985720258,0.3332034026196199,0.0
s002,3,19,0.085855,0.298619,0.212752,0.099428,0.523556,0.391008,0.116314,0.155063,0.004711,0.087302,0.339276,0.206334,0.193075,0.41408,0.306486,0.141423,0.373536,0.235685,0.106537,0.241865,0.090994,0.197088,0.251075,0.055706,0.120854,0.371299,0.258839,0.212273,0.480058,0.278915,0.165224,0.13867027272727273,0.04617404333192169,0.34484270000000006,0.11260521367449101,0.20414300000000002,0.12002698640722428,3.1898601884279407,0.32654079790316864,0.0
s002,3,20,0.08708,0.298976,0.236342,0.089673,0.449503,0.40942,0.122637,0.116801,0.004049,0.091597,0.333046,0.237388,0.17305,0.510003,0.268896,0.137866,0.274765,0.19305,0.123912,0.246647,0.096436,0.221365,0.288246,0.053339,0.09986,0.383014,0.273018,0.188761,0.44836,0.227392,0.117254,0.1320959090909091,0.044466408652947334,0.3349361,0.1161539087326715,0.19993299999999997,0.11929606109731092,3.284208540076749,0.34679422512153585,0.0
s002,3,21,0.093955,0.311079,0.256226,0.104437,0.461058,0.372741,0.129062,0.137809,0.004814,0.098848,0.299873,0.19607,0.170783,0.449918,0.242037,0.125316,0.351939,0.193794,0.115001,0.214729,0.118545,0.234224,0.242357,0.050723,0.128259,0.39304,0.254513,0.185856,0.433638,0.242021,0.148364,0.13946409090909093,0.042628326489447234,0.32954400000000006,0.10848571991741586,0.1931484,0.10857971295903607,3.3379457674847663,0.32919948967488694,0.0
s002,3,22,0.098393,0.295098,0.203216,0.097312,0.510414,0.326535,0.137321,0.126809,0.004368,0.080283,0.323006,0.212125,0.173822,0.413075,0.263648,0.134221,0.337912,0.189018,0.103021,0.265969,0.091422,0.216849,0.231615,0.043684,0.121441,0.380953,0.284544,0.209343,0.451946,0.232108,0.161716,0.13942927272727274,0.046041431830669444,0.33367969999999997,0.11213985577349384,0.18506680000000003,0.10582191385929686,3.296574529406494,0.3360703465412801,0.0
s002,3,23,0.093311,0.28201,0.224713,0.099176,0.461363,0.401711,0.131533,0.126631,0.00456,0.101547,0.328225,0.216858,0.150598,0.454542,0.28856,0.110466,0.346934,0.193607,0.114519,0.205641,0.10285,0.236318,0.258247,0.057926,0.113246,0.397474,0.255507,0.208617,0.45734,0.268551,0.117282,0.13423754545454544,0.046778959226052984,0.3318407,0.1145361840817613,0.2014843,0.11787194976098238,3.3148435378782652,0.3451541074684939,0.0
s002,3,24,0.07791,0.320924,0.182659,0.094199,0.471737,0.3475,0.117356,0.131094,0.005104,0.084686,0.293454,0.201238,0.140377,0.447803,0.294355,0.149966,0.318197,0.178452,0.116642,0.234457,0.1057,0.218583,0.290154,0.049732,0.118561,0.422234,0.250933,0.183873,0.434091,0.232369,0.149239,0.13194472727272724,0.04254609821849921,0.33641449999999995,0.1078757376771482,0.1848042,0.10657073142472091,3.2697758271418147,0.32066315355169495,0.0
s002,3,25,0.081345,0.317507,0.209075,0.08245,0.484591,0.380589,0.128611,0.12197,0.004349,0.094017,0.341742,0.215669,0.177097,0.43237,0.233658,0.14945,0.363741,0.214069,0.11486,0.230603,0.11265,0.239988,0.287074,0.053592,0.108697,0.380424,0.261383,0.214072,0.503621,0.251677,0.168294,0.14171645454545453,0.053222502608133035,0.34636429999999996,0.11586304805056126,0.19367109999999998,0.10936865885765548,3.175846933416637,0.3345120865673524,0.0
s002,3,26,0.075684,0.320977,0.207813,0.084045,0.466487,0.326187,0.12229,0.128806,0.00515,0.080919,0.327663,0.217358,0.184894,0.4287,0.238835,0.126565,0.307419,0.209841,0.129383,0.211323,0.110161,0.189428,0.270837,0.056499,0.107429,0.37026,0.271969,0.15841,0.502987,0.261956,0.153168,0.12838318181818184,0.03989019444630016,0.3335459,0.11472204140777248,0.19057690000000002,0.1014619495130509,3.29789693112702,0.34394677904391774,0.0
s002,3,27,0.084514,0.270865,0.234737,0.097504,0.474816,0.41241,0.130885,0.147027,0.004743,0.08652,0.30237,0.223531,0.184726,0.394213,0.271672,0.156176,0.334338,0.218067,0.12077,0.236557,0.096629,0.200976,0.267622,0.045919,0.11811,0.383172,0.296601,0.209391,0.47858,0.280525,0.134796,0.13857890909090906,0.044132633582088764,0.32895599999999997,0.10560317392115742,0.20848340000000004,0.12471738256483025,3.3439122557424095,0.32102521525950367,0.0
s002,3,28,0.086138,0.367907,0.222348,0.106348,0.507992,0.325477,0.126682,0.129888,0.004817,0.086088,0.280959,0.206199,0.170357,0.482556,0.315971,0.153946,0.362506,0.182942,0.112873,0.22418,0.098296,0.223214,0.281689,0.055863,0.129846,0.350451,0.276969,0.192609,0.424759,0.266043,0.158622,0.14061118181818183,0.0437120210144033,0.3412887,0.11621478546022733,0.1954925,0.11021236952180599,3.223077705180394,0.3405175209582155,0.0
s002,3,29,0.090421,0.311653,0.230213,0.099119,0.433575,0.333456,0.123059,0.129242,0.004683,0.095901,0.301746,0.226395,0.169754,0.503822,0.27344,0.163834,0.349498,0.197291,0.108578,0.196756,0.09492,0.199783,0.275147,0.050755,0.122249,0.412265,0.253445,0.235007,0.416687,0.250407,0.139444,0.1406499090909091,0.04659705239058485,0.33303910000000003,0.11436459040809402,0.19150050000000002,0.10591412831812802,3.302915483497283,0.34339687734600904,0.0
s002,3,30,0.093362,0.258769,0.19479,0.097321,0.528919,0.383211,0.111214,0.116908,0.005384,0.087001,0.28497,0.244169,0.184665,0.485524,0.248196,0.123343,0.343896,0.207252,0.119645,0.245224,0.087939,0.227757,0.245184,0.057398,0.11625,0.353012,0.241412,0.181149,0.458483,0.23616,0.153929,0.13596690909090908,0.045049482268844206,0.3320889,0.12816389728733196,0.19059109999999999,0.11096814960203671,3.3123660561976025,0.3859324820191435,0.0
s002,3,31,0.091418,0.35066,0.231348,0.101954,0.523532,0.354293,0.109941,0.130403,0.004078,0.1081,0.340277,0.257515,0.172425,0.461423,0.26021,0.148565,0.309371,0.155014,0.10953,0.196547,0.118144,0.243133,0.23903,0.059494,0.129177,0.331646,0.246474,0.194373,0.482799,0.225714,0.144257,0.14117027272727276,0.046362761291991454,0.3365688,0.12672262221245265,0.19122840000000002,0.10573835115058512,3.2682767980870477,0.3765132669674669,0.0
s002,3,32,0.082723,0.32224,0.219566,0.094165,0.466076,0.444545,0.119912,0.118416,0.004924,0.090278,0.27408,0.258827,0.167071,0.430495,0.275378,0.157439,0.297488,0.206178,0.134727,0.222833,0.092626,0.203984,0.271371,0.059682,0.117479,0.399393,0.222387,0.181178,0.440502,0.28679,0.146089,0.13591318181818182,0.0393347145199204,0.32428939999999995,0.11017667753829655,0.2070903,0.12744045798467787,3.3920319319718746,0.3397479971310089,0.0
s002,3,33,0.089121,0.317672,0.246357,0.093612,0.498183,0.347407,0.142251,0.12074,0.004306,0.095034,0.308554,0.221805,0.174552,0.40676,0.310976,0.148676,0.375274,0.191581,0.1201,0.223972,0.114853,0.232591,0.271093,0.045988,0.136685,0.391741,0.241446,0.20945,0.405165,0.278026,0.129261,0.14284845454545456,0.04676121418732331,0.3319154,0.10789193381053923,0.2002745,0.11245281911317297,3.314097507979443,0.32505852563621324,0.0
s002,3,34,0.085772,0.316886,0.244935,0.098899,0.496284,0.374605,0.123493,0.129296,0.004598,0.07969,0.288997,0.22021,0.168405,0.437892,0.263544,0.130272,0.327864,0.195601,0.116498,0.227224,0.102546,0.197369,0.239128,0.065771,0.110314,0.361362,0.267385,0.208752,0.474994,0.243717,0.147944,0.13340072727272728,0.04298478607389109,0.3299927,0.11655155966547834,0.1982912,0.11009645164713025,3.3334070723382667,0.3531943468250506,0.0
s002,3,35,0.087623,0.303865,0.228905,0.105898,0.472882,0.375032,0.133734,0.137756,0.005347,0.079213,0.327586,0.227145,0.160192,0.451463,0.297206,0.130633,0.351816,0.216984,0.107076,0.218336,0.107075,0.201125,0.249553,0.052636,0.12782,0.394222,0.235615,0.213203,0.428367,0.216979,0.141325,0.13525836363636362,0.04268232019999083,0.3335846,0.10847615836998982,0.19629239999999998,0.11135841034166312,3.2975143336952604,0.32518334215115563,0.0
s002,3,36,0.094584,0.326512,0.223915,0.095039,0.459792,0.379245,0.113849,0.125108,0.004587,0.081992,0.28738,0.223431,0.171742,0.432797,0.249142,0.155834,0.319036,0.205736,0.112181,0.221299,0.108548,0.191891,0.267082,0.059009,0.13652,0.372348,0.25643,0.237027,0.496096,0.239719,0.138573,0.1390210909090909,0.047197028263344175,0.330745,0.11377024809872063,0.1949762,0.10885019064016378,3.3258250313685767,0.3439817522831883,0.0
s002,3,37,0.093493,0.287514,0.245923,0.100579,0.492109,0.36686,0.117931,0.142591,0.004574,0.088443,0.304866,0.219204,0.158319,0.424266,0.256327,0.148171,0.317808,0.169304,0.099231,0.1963,0.117049,0.214191,0.277285,0.055864,0.121064,0.373909,0.279543,0.205469,0.505174,0.268075,0.138586,0.13504336363636363,0.04336745198019531,0.3321822,0.11836564570459905,0.1982723,0.11116242963644588,3.3114357120881253,0.35632746770093154,0.0
s002,3,38,0.083961,0.294148,0.248546,0.095125,0.445237,0.386394,0.122888,0.131316,0.005476,0.097527,0.307337,0.188075,0.165168,0.466769,0.242783,0.161742,0.340856,0.202056,0.110616,0.228939,0.093353,0.248749,0.29368,0.058016,0.107952,0.381831,0.283336,0.2123,0.422656,0.238967,0.140399,0.14058427272727272,0.052247092788194276,0.33127690000000004,0.10336840151016492,0.19470020000000002,0.11383775873662384,3.3204850685333023,0.31203020310158325,0.0
s002,3,39,0.083264,0.346931,0.185134,0.102951,0.427651,0.34299,0.105088,0.123167,0.005316,0.09308,0.279081,0.235223,0.187506,0.446548,0.321296,0.147923,0.357962,0.186589,0.121946,0.224294,0.109133,0.202919,0.269788,0.049358,0.101094,0.404246,0.220842,0.204876,0.468538,0.261335,0.142244,0.13571736363636366,0.04487998965524107,0.3348206,0.10996586756120687,0.1917216,0.11013280274004553,3.2853414634583413,0.3284321940671659,0.0
s002,3,40,0.088999,0.322185,0.238796,0.1109,0.482012,0.377729,0.115354,0.132681,0.00496,0.089943,0.319273,0.209766,0.180277,0.473483,0.293471,0.140552,0.313865,0.190064,0.121663,0.261329,0.10104,0.221262,0.256044,0.048603,0.114425,0.317152,0.286663,0.169162,0.448027,0.226874,0.135674,0.1352919090909091,0.04050028399518834,0.3326051,0.10917827557760747,0.1977966,0.11593222459140129,3.3072252951022096,0.32825194891806525,0.0
s002,3,41,0.096247,0.315871,0.204441,0.093765,0.446412,0.374084,0.125402,0.146779,0.003869,0.091024,0.299438,0.233851,0.176197,0.462748,0.279915,0.129556,0.371493,0.215662,0.124468,0.241671,0.108172,0.23775,0.274801,0.052232,0.120495,0.375349,0.243498,0.228173,0.467276,0.256026,0.149579,0.14296872727272725,0.0510187115872028,0.34018380000000004,0.10451588375702094,0.19717500000000002,0.1114494764485983,3.233546100666757,0.3072335622233784,0.0
s002,3,42,0.106761,0.284691,0.206873,0.08793,0.465389,0.383878,0.119462,0.123258,0.004738,0.087817,0.313867,0.23711,0.180355,0.472431,0.298058,0.14228,0.336426,0.187154,0.113028,0.212008,0.111125,0.219508,0.281212,0.047707,0.133531,0.363953,0.230116,0.196527,0.542449,0.244976,0.141785,0.13899854545454546,0.04344310085471256,0.3395684,0.12709913904962358,0.1951735,0.11398437286678087,3.2394062580617042,0.3742961220969394,0.0
s002,3,43,0.085961,0.30769,0.208157,0.09917,0.511976,0.386208,0.113451,0.125145,0.004445,0.091626,0.337394,0.212558,0.170482,0.502299,0.292922,0.14533,0.390612,0.210059,0.09906,0.234513,0.089272,0.2212,0.232786,0.05104,0.117257,0.354252,0.247429,0.219015,0.432559,0.266341,0.134786,0.13612163636363636,0.0484578392445902,0.3429226,0.1233778766069689,0.1968431,0.11684550511817826,3.2077209259465542,0.35978344095470666,0.0
s002,3,44,0.085978,0.318743,0.203812,0.088437,0.491189,0.413612,0.123057,0.124054,0.004744,0.091643,0.312316,0.166309,0.157825,0.414926,0.275158,0.141264,0.356772,0.205844,0.105065,0.244706,0.116206,0.193694,0.273899,0.050422,0.121813,0.405801,0.304563,0.214717,0.467229,0.246073,0.147327,0.1337109090909091,0.042611518408652245,0.3409635,0.1108363424947391,0.1986743,0.12157350964110379,3.2261517728437212,0.3250680475888435,0.0
s002,3,45,0.096137,0.310121,0.206043,0.086166,0.491943,0.383938,0.117781,0.13838,0.0045,0.090339,0.30633,0.20863,0.174663,0.481441,0.243483,0.144434,0.344894,0.20396,0.124086,0.221515,0.108761,0.225444,0.257082,0.054723,0.118282,0.372273,0.248046,0.210436,0.4599,0.262892,0.145145,0.1393557272727273,0.0469168246455169,0.3383879,0.11647550468322132,0.19249759999999996,0.11015232334988571,3.2507072504661068,0.34420705126025725,0.0
s002,3,46,0.076702,0.311901,0.22523,0.099903,0.452529,0.335054,0.129606,0.125828,0.00475,0.089331,0.306575,0.206719,0.159128,0.458863,0.256692,0.141035,0.350994,0.190519,0.105913,0.260951,0.099281,0.223957,0.306178,0.057082,0.117831,0.374126,0.236279,0.21671,0.476554,0.242074,0.133949,0.13582409090909092,0.048050103969616016,0.3424499,0.1063707966569459,0.18536800000000003,0.10102970974696282,3.2121486967874717,0.3106170962548827,0.0
s002,3,47,0.078557,0.334245,0.226378,0.099699,0.444366,0.325972,0.132751,0.128877,0.005061,0.088615,0.301254,0.229317,0.181068,0.469651,0.264234,0.145754,0.368878,0.199268,0.111957,0.242976,0.098089,0.224054,0.266041,0.044432,0.130784,0.298059,0.209739,0.211295,0.475207,0.239254,0.146952,0.14104418181818182,0.04782029014303068,0.3329554,0.11008591745965209,0.18417440000000002,0.10180071462661196,3.3037457869732703,0.33063261371741065,0.0
s002,3,48,0.070621,0.327706,0.228992,0.097776,0.474414,0.392272,0.123523,0.11037,0.005605,0.099502,0.277084,0.208743,0.168574,0.479021,0.218581,0.134091,0.295417,0.195995,0.112316,0.222019,0.098555,0.201851,0.279664,0.05547,0.125552,0.371023,0.242292,0.201422,0.474316,0.204002,0.149643,0.1349882727272727,0.042129958329176896,0.3311034,0.12110270060499155,0.18505069999999996,0.10892710620517435,3.322225020945119,0.3657549180933883,0.0
s002,3,49,0.089248,0.312621,0.22093,0.079185,0.458008,0.436189,0.123912,0.125503,0.004685,0.093697,0.321906,0.211003,0.177102,0.498935,0.296107,0.16383,0.323675,0.231591,0.10953,0.226563,0.111133,0.205715,0.268982,0.057662,0.114117,0.423217,0.223557,0.232876,0.491505,0.251801,0.140937,0.13910445454545456,0.050156024290933666,0.3450915,0.12205181189628718,0.2044658,0.12289252878095469,3.1875604006473646,0.35367955559465136,0.0
